FILENAME,NAME,NAME_OVERRIDE,GAME,UID,LOD,PORTAL,TAG,TAG_HUMAN,IS_HUB,IS_SPHERE,MANUAL,IS_SUBAREA,IS_FIRST_OCCURRENCE,COUNT,DATA_MD5
s3-1_100_1-n.S.obj,Sunny Villa,Sunny Villa,s3,100,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,4,cbc8651a6821126a55fe611220e5ddcf
s3-1_100_1-n.T.obj,Sunny Villa,,s3,100,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,daf007b1f5ffa79c77c2b4ed97846b0c
s3-1_100_1-n.TW.obj,Sunny Villa,,s3,100,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,d2fcd9a3b91de67a63eb7b61e9ccf0d0
s3-1_100_2-n.F.obj,Sunny Villa,,s3,100,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,090ded068c81c571b609c59dcd43d3c7
s3-1_100_2-n.L.obj,Sunny Villa,,s3,100,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,d729e294a9b02a47aa57a8dc2fb749c2
s3-1_100_2-n.M.obj,Sunny Villa,,s3,100,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,8d4def74a53089f6b29fb7ce02401186
s3-1_100_2-n.MW.obj,Sunny Villa,,s3,100,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,fd09aa0afe48c1fd8042bf08e2a5c007
s3-1_100_2-n.S.obj,Sunny Villa,Sunny Villa,s3,100,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,cbc8651a6821126a55fe611220e5ddcf
s3-1_100_2-n.T.obj,Sunny Villa,,s3,100,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,8bfd504341c071c85230e9c9898689dc
s3-1_100_2-n.TW.obj,Sunny Villa,,s3,100,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,195e95c7d4eb07b84bbf179210070712
s3-1_100_3-n.F.obj,Sunny Villa,,s3,100,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,c2977d66ef66139d9cd6d8297628a5aa
s3-1_100_3-n.L.obj,Sunny Villa,,s3,100,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,7343bc5d3a8dda5c29841e6923c4b87e
s3-1_100_3-n.M.obj,Sunny Villa,,s3,100,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,374cfdb3171f60bceb1a712396899a1b
s3-1_100_3-n.MW.obj,Sunny Villa,,s3,100,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,30102ca1a1fdd5a870c4f07cb358ff7d
s3-1_100_3-n.S.obj,Sunny Villa,Sunny Villa,s3,100,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,cbc8651a6821126a55fe611220e5ddcf
s3-1_100_3-n.T.obj,Sunny Villa,,s3,100,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,f500dbe5b28ecc2c30cf39aad06371b4
s3-1_100_3-n.TW.obj,Sunny Villa,,s3,100,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,defdc1771d4ccd387de4fb6d560e0ba7
s3-1_102_1-n.F.obj,Cloud Spires,,s3,102,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,d9be543cb0b8eb31138e5c910076a824
s3-1_102_1-n.L.obj,Cloud Spires,,s3,102,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,c32ef4c92b951b4099623a5be48ee411
s3-1_102_1-n.M.obj,Cloud Spires,,s3,102,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,0e3c72877d9720a85ca77049a032442d
s3-1_102_1-n.MW.obj,Cloud Spires,,s3,102,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,4dd961dc1e00a2a515e6f5db44b50e03
s3-1_102_1-n.S.obj,Cloud Spires,Cloud Spires,s3,102,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,5,5fbe62b3939ce3fd0a0945681a8ac5a9
s3-1_102_1-n.T.obj,Cloud Spires,,s3,102,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,18b8d57511f1267c84a71ed81b520d06
s3-1_102_1-n.TW.obj,Cloud Spires,,s3,102,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,4a60e6b17f74373ef54c62bba95991de
s3-1_102_2-n.F.obj,Cloud Spires,,s3,102,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,29ae27f66e2773cb7a288ca68e7708ec
s3-1_102_2-n.L.obj,Cloud Spires,,s3,102,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,06393c98098f4c67a06a3937f4fc60df
s3-1_102_2-n.M.obj,Cloud Spires,,s3,102,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,5aa60124dfe5598e917535137ea8156a
s3-1_102_2-n.MW.obj,Cloud Spires,,s3,102,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,d4c6ff1743e25212c2ce872bbadc285f
s3-1_102_2-n.S.obj,Cloud Spires,Cloud Spires,s3,102,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,5fbe62b3939ce3fd0a0945681a8ac5a9
s3-1_102_2-n.T.obj,Cloud Spires,,s3,102,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,411201c446faffb5cc56975e9f6c5470
s3-1_102_2-n.TW.obj,Cloud Spires,,s3,102,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,8549c1f8bab1bca95a996b9e87cffbcd
s3-1_102_3-n.F.obj,Cloud Spires,,s3,102,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,2cb32296621b1152b4032d8742295a40
s3-1_102_3-n.L.obj,Cloud Spires,,s3,102,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,104e10df74617327dfbf0de236c8a9dd
s3-1_102_3-n.M.obj,Cloud Spires,,s3,102,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,7b86be812ead87b8ee857602c1c0b343
s3-1_102_3-n.MW.obj,Cloud Spires,,s3,102,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,5dd1a1d4a2eb42e82102a88a8b52a05f
s3-1_102_3-n.S.obj,Cloud Spires,Cloud Spires,s3,102,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,5fbe62b3939ce3fd0a0945681a8ac5a9
s3-1_102_3-n.T.obj,Cloud Spires,,s3,102,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,59aea436113e3c10febda7b4954e4b78
s3-1_102_3-n.TW.obj,Cloud Spires,,s3,102,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,9dea4a488d093b8242ea97a0049081e2
s3-1_104_1-n.F.obj,Molten Crater,,s3,104,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,f27ab322bd000a71336766e37f9e271a
s3-1_104_1-n.L.obj,Molten Crater,,s3,104,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,399e79d8ba0bff411c52a296a5c4336e
s3-1_104_1-n.M.obj,Molten Crater,,s3,104,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,44decf233ea8fb761665ad5f333454eb
s3-1_104_1-n.MW.obj,Molten Crater,,s3,104,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,ee4b903d676c243e0470abdde7f55020
s3-1_104_1-n.S.obj,Molten Crater,Magma Cone,s3,104,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,FALSE,11,8d15f2144244a69741eec05d5e269b33
s3-1_104_1-n.T.obj,Molten Crater,,s3,104,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,2530100d1453c3cc640a087836a258ee
s3-1_104_1-n.TW.obj,Molten Crater,,s3,104,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,02ee661b064b67ee200728da2e0b2480
s3-1_104_2-n.F.obj,Molten Crater,,s3,104,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,84d98ba1082013224d3f8aae50e84031
s3-1_104_2-n.L.obj,Molten Crater,,s3,104,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,7651e93182362cc6b3765f990115c268
s3-1_104_2-n.M.obj,Molten Crater,,s3,104,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,06b16088e00ec790d3e7d99e0b8427e4
s3-1_104_2-n.MW.obj,Molten Crater,,s3,104,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,35e8f2ceaf3423efd8a3cdf12cf7daa9
s3-1_104_2-n.S.obj,Molten Crater,Magma Cone,s3,104,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,11,8d15f2144244a69741eec05d5e269b33
s3-1_104_2-n.T.obj,Molten Crater,,s3,104,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,d9b96c666040465a76fa0b465a1d6ef0
s3-1_104_2-n.TW.obj,Molten Crater,,s3,104,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,b57a36ba2bbb5a20552705c7c87ed4db
s3-1_104_3-n.F.obj,Molten Crater,,s3,104,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,494f76a8ab0f2f23605490670e69af5e
s3-1_104_3-n.L.obj,Molten Crater,,s3,104,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,506910c7e68177fec82f51213d5eca6e
s3-1_104_3-n.M.obj,Molten Crater,,s3,104,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,6768daaa18414659fe8c3a6050491dac
s3-1_104_3-n.MW.obj,Molten Crater,,s3,104,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,b8aef34c54ee8cedf30d2f1f30b0fde9
s3-1_104_3-n.S.obj,Molten Crater,Magma Cone,s3,104,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,11,8d15f2144244a69741eec05d5e269b33
s3-1_104_3-n.T.obj,Molten Crater,,s3,104,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,4fe96db4da310403b0744b61a6a7508c
s3-1_104_3-n.TW.obj,Molten Crater,,s3,104,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,2fa11d51d9e0ec286367662573d78a18
s3-1_106_1-n.F.obj,Seashell Shore,,s3,106,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,d223db84fc4a61eece82f561f9df5812
s3-1_106_1-n.L.obj,Seashell Shore,,s3,106,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,2fe1d8f3590da6cd175484303ad46627
s3-1_106_1-n.M.obj,Seashell Shore,,s3,106,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,bb24f98315050918c1af1856d06ff198
s3-1_106_1-n.MW.obj,Seashell Shore,,s3,106,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,ce0b72b277112e1fee54dd5c23c3645e
s3-1_106_1-n.S.obj,Seashell Shore,Seashell Shore,s3,106,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,6,312d69c0800d57526af16aa4d4d1e5a3
s3-1_106_1-n.T.obj,Seashell Shore,,s3,106,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,a1abeaa54342db1d98b891395b7455a5
s3-1_106_1-n.TW.obj,Seashell Shore,,s3,106,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,ac0418a70658d73a46396ee9b6f745c6
s3-1_106_2-n.F.obj,Seashell Shore,,s3,106,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,2cff52b2c565a289d6af41b3055107de
s3-1_106_2-n.L.obj,Seashell Shore,,s3,106,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,4712d5d24563aca80fcfdd4d5dcf108d
s3-1_106_2-n.M.obj,Seashell Shore,,s3,106,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,7fff2dabeaa1a67ec2ef1517ee0ab6d6
s3-1_106_2-n.MW.obj,Seashell Shore,,s3,106,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,386302bcf8b6c0ae546ce420c8078c55
s3-1_106_2-n.S.obj,Seashell Shore,Seashell Shore,s3,106,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,6,312d69c0800d57526af16aa4d4d1e5a3
s3-1_106_2-n.T.obj,Seashell Shore,,s3,106,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,8e8db5762a6c1d49e817be5ba283e730
s3-1_106_2-n.TW.obj,Seashell Shore,,s3,106,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,b749881f43375f3726832823c4b03c23
s3-1_106_3-n.F.obj,Seashell Shore,,s3,106,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,4dc38b76d4b7cdf24e273e6a365bac1e
s3-1_106_3-n.L.obj,Seashell Shore,,s3,106,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,c5eb489eb069bbe36984d6b39e2eaac4
s3-1_106_3-n.M.obj,Seashell Shore,,s3,106,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,21be3d0f5a4d93e48e70f6a6cfeb17a9
s3-1_106_3-n.MW.obj,Seashell Shore,,s3,106,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,2d1a7b69063f57081e4254dc02906096
s3-1_106_3-n.S.obj,Seashell Shore,Seashell Shore,s3,106,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,6,312d69c0800d57526af16aa4d4d1e5a3
s3-1_106_3-n.T.obj,Seashell Shore,,s3,106,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,6384aada67719084b6c8d820659dd826
s3-1_106_3-n.TW.obj,Seashell Shore,,s3,106,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,f9cbc3d830c4cb3b642b972832f8c27d
s3-1_106_4-n.F.obj,Seashell Shore,,s3,106,1,4,F,COLORS,FALSE,,,TRUE,TRUE,1,73b146657cd00ae3ec5cd7265c75decf
s3-1_106_4-n.L.obj,Seashell Shore,,s3,106,1,4,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,38c92474a73d78666347d1cd73a09161
s3-1_106_4-n.M.obj,Seashell Shore,,s3,106,1,4,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,8fc70c7124e8a346cebafe146120319f
s3-1_106_4-n.MW.obj,Seashell Shore,,s3,106,1,4,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,573349295b74541d2cba9ea26d6ecd00
s3-1_106_4-n.S.obj,Seashell Shore,Seashell Shore,s3,106,1,4,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,6,312d69c0800d57526af16aa4d4d1e5a3
s3-1_106_4-n.T.obj,Seashell Shore,,s3,106,1,4,T,TEXTURES,FALSE,,,TRUE,TRUE,1,985132cede85f0593f16ba356b9ec6a6
s3-1_106_4-n.TW.obj,Seashell Shore,,s3,106,1,4,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,5fe0d2ea22d275d4db31226bcd5334df
s3-1_108_1-n.F.obj,Mushroom Speedway,,s3,108,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,151e2cc051a75e5bae8ba2629cf6beec
s3-1_108_1-n.L.obj,Mushroom Speedway,,s3,108,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,85d15934435b6fa9e07226484a8e4a0a
s3-1_108_1-n.M.obj,Mushroom Speedway,,s3,108,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,7a590359836971172d80d50ede6a17e2
s3-1_108_1-n.MW.obj,Mushroom Speedway,,s3,108,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,c18aad67e2d4546101cb01cb7f3093ad
s3-1_108_1-n.S.obj,Mushroom Speedway,Mushroom Speedway,s3,108,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,2,0ac00308f5e33756fd288d631d54b8f4
s3-1_108_1-n.T.obj,Mushroom Speedway,,s3,108,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,0b795c98271006b214047b083ece8f22
s3-1_108_1-n.TW.obj,Mushroom Speedway,,s3,108,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,5fbb13344a93094e934f981ca4ce9032
s3-1_110_1-n.F.obj,Sheila's Alp,,s3,110,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,a4100102c4ab2b148ce82ec3d5bb2542
s3-1_110_1-n.L.obj,Sheila's Alp,,s3,110,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,8335d22e27bf749e6269ad4c12bed33d
s3-1_110_1-n.M.obj,Sheila's Alp,,s3,110,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,2742dbf94b622339eca7c7acd0bec966
s3-1_110_1-n.MW.obj,Sheila's Alp,,s3,110,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,e40841b3b94652eafdd6481f7b80683e
s3-1_110_1-n.S.obj,Sheila's Alp,Sheila's Alp,s3,110,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,9,fc40f1c3696ac139cd5139bd1b0ff0a4
s3-1_110_1-n.T.obj,Sheila's Alp,,s3,110,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,619340b11a3fdd1ec460c3c9158c9ee6
s3-1_110_1-n.TW.obj,Sheila's Alp,,s3,110,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,d1eda004acc57f5524435bad756e1939
s3-1_112_1-n.F.obj,Buzz's Dungeon,,s3,112,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,3e9f1113af93a08b670213ef2dd27c6c
s3-1_112_1-n.L.obj,Buzz's Dungeon,,s3,112,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,3afb100ae8e62e7145bcb53405ae8471
s3-1_112_1-n.M.obj,Buzz's Dungeon,,s3,112,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,85c13ab515d0cf75e0863911f93aaa7d
s3-1_112_1-n.MW.obj,Buzz's Dungeon,,s3,112,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,6e439ecd781119ca74ee612757255e32
s3-1_112_1-n.S.obj,Buzz's Dungeon,Buzz's Dungeon,s3,112,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,1,d754e8c6c83aa1eaee4c2101e5bdf680
s3-1_112_1-n.T.obj,Buzz's Dungeon,,s3,112,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,73186feb2dbdd090f57aeda9e8ad0891
s3-1_112_1-n.TW.obj,Buzz's Dungeon,,s3,112,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,80f54faa2c9e9921c9a2a7bfdf5e1b82
s3-1_114_1-n.F.obj,Crawdad Farm,,s3,114,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,26a4f754178bdfb657238ce0130ced5f
s3-1_114_1-n.L.obj,Crawdad Farm,,s3,114,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,e7c9a9786d123f8a2204edea73b82542
s3-1_114_1-n.M.obj,Crawdad Farm,,s3,114,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,9494018228847ed144ed935f459baf91
s3-1_114_1-n.MW.obj,Crawdad Farm,,s3,114,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,c289a2c3e125a6e9db1e60797da4f34b
s3-1_114_1-n.S.obj,Crawdad Farm,Autumn Plains,s3,114,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,FALSE,2,4baa3ce5a1a9b7e1605adc64c268afca
s3-1_114_1-n.T.obj,Crawdad Farm,,s3,114,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,1495d40b1bb358bb60ae2d85d6f394ed
s3-1_114_1-n.TW.obj,Crawdad Farm,,s3,114,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,1c9e8f9d558fd942f37d573693ced326
s3-1_116_1-n.F.obj,Midday Gardens,,s3,116,1,1,F,COLORS,TRUE,,,FALSE,TRUE,1,a1cdc0f4bac09cffdd67770efc539ed7
s3-1_116_1-n.L.obj,Midday Gardens,,s3,116,1,1,L,LOWPOLY,TRUE,,,FALSE,TRUE,1,a3c8d053bb927e35178f315420d3032b
s3-1_116_1-n.M.obj,Midday Gardens,,s3,116,1,1,M,LIGHTSHADE,TRUE,,,FALSE,TRUE,1,f10ff072be80add1199fa99ac592fec3
s3-1_116_1-n.MW.obj,Midday Gardens,,s3,116,1,1,MW,LIGHTSHADE_WATER,TRUE,,,FALSE,TRUE,1,e437d92c4b7eea67e39a7da8957948d1
s3-1_116_1-n.S.obj,Midday Gardens,Sheila's Alp,s3,116,1,1,S,SKY,TRUE,FALSE,FALSE,FALSE,FALSE,9,fc40f1c3696ac139cd5139bd1b0ff0a4
s3-1_116_1-n.T.obj,Midday Gardens,,s3,116,1,1,T,TEXTURES,TRUE,,,FALSE,TRUE,1,368fdbdd19ede356004e204a78d46637
s3-1_116_1-n.TW.obj,Midday Gardens,,s3,116,1,1,TW,TEXTURES_WATER,TRUE,,,FALSE,TRUE,1,c1a404489ab5b8ebefed4042da8440a0
s3-1_118_1-n.F.obj,Icy Peak,,s3,118,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,27caff3f1c7ae2a10e5d657ba3d25523
s3-1_118_1-n.L.obj,Icy Peak,,s3,118,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,e1a91bc7bf76f0c3a6e16691d702746b
s3-1_118_1-n.M.obj,Icy Peak,,s3,118,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,e13aac4a3eff56f3129c51ee98f56dc2
s3-1_118_1-n.MW.obj,Icy Peak,,s3,118,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,a283493fa9311b826bc71b1d26d62df3
s3-1_118_1-n.S.obj,Icy Peak,Icy Peak,s3,118,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,5,83f9ecf4c8d610160c5a4d9d8f8ee219
s3-1_118_1-n.T.obj,Icy Peak,,s3,118,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,c84abf39583a8b3a8e49f3b6fde03263
s3-1_118_1-n.TW.obj,Icy Peak,,s3,118,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,e210c4222d362f6e4ca0cfb55a8505c9
s3-1_118_2-n.F.obj,Icy Peak,,s3,118,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,7a7e442041430b6b0ecfdf37e53e9979
s3-1_118_2-n.L.obj,Icy Peak,,s3,118,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,e77c16ff2602c8e7a3b520ee0f10c312
s3-1_118_2-n.M.obj,Icy Peak,,s3,118,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,23b86c89e47948858053a4757c706f98
s3-1_118_2-n.MW.obj,Icy Peak,,s3,118,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,201da6d405dc185929e20930dc180b17
s3-1_118_2-n.S.obj,Icy Peak,Icy Peak,s3,118,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,83f9ecf4c8d610160c5a4d9d8f8ee219
s3-1_118_2-n.T.obj,Icy Peak,,s3,118,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,6a5ea7130d1cc8ec4f0c09ab339d9b3c
s3-1_118_2-n.TW.obj,Icy Peak,,s3,118,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,f43cc24978e34347f52bf0703675976d
s3-1_118_3-n.F.obj,Icy Peak,,s3,118,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,da47420e57a1a7f0e70e5acdade474d8
s3-1_118_3-n.L.obj,Icy Peak,,s3,118,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,9a93940216593b36189aaea23d8aecda
s3-1_118_3-n.M.obj,Icy Peak,,s3,118,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,0448cf83d1e413da6368151632d7c899
s3-1_118_3-n.MW.obj,Icy Peak,,s3,118,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,47bc7afabf6818b7a035ee9c64f1b5b0
s3-1_118_3-n.S.obj,Icy Peak,Icy Peak,s3,118,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,83f9ecf4c8d610160c5a4d9d8f8ee219
s3-1_118_3-n.T.obj,Icy Peak,,s3,118,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,a728f0ca54f119b94787d36a48b4b863
s3-1_118_3-n.TW.obj,Icy Peak,,s3,118,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,209d99e6c8d1570599ea15ac4e8015f8
s3-1_120_1-n.F.obj,Enchanted Towers,,s3,120,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,2f0360d838a2c8b7669ea83d9e44b13c
s3-1_120_1-n.L.obj,Enchanted Towers,,s3,120,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,7eedae7e28d41890d50fcb09ebed5ec0
s3-1_120_1-n.M.obj,Enchanted Towers,,s3,120,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,fe35f8813464ef6673da4f4e459f0eff
s3-1_120_1-n.MW.obj,Enchanted Towers,,s3,120,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,f12af1e901ff7f1509ec31d952255dcd
s3-1_120_1-n.S.obj,Enchanted Towers,Enchanted Towers,s3,120,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,4,c27c83e75e244ba69e83ed6a7e69f639
s3-1_120_1-n.T.obj,Enchanted Towers,,s3,120,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,da21b41fdaea389b532c5120d5f8d914
s3-1_120_1-n.TW.obj,Enchanted Towers,,s3,120,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,eb096bbbabaf595182790c18fab61bc6
s3-1_120_2-n.F.obj,Enchanted Towers,,s3,120,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,9cbd22eaec45cab7bc2644b27d93ab55
s3-1_120_2-n.L.obj,Enchanted Towers,,s3,120,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,bdc6e5b7e77ba0f6f3ee2c6ee99bc3bc
s3-1_120_2-n.M.obj,Enchanted Towers,,s3,120,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,862c7be9bdad1ccc8a83993c828b1a54
s3-1_120_2-n.MW.obj,Enchanted Towers,,s3,120,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,b2ec72c9e0ae51c26f3a0e6cf0c30177
s3-1_120_2-n.S.obj,Enchanted Towers,Enchanted Towers,s3,120,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,c27c83e75e244ba69e83ed6a7e69f639
s3-1_120_2-n.T.obj,Enchanted Towers,,s3,120,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,7d01518ea990f15bfab5b4cf648528ac
